Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20240707083410 2024-07-07 8:52:02.907233000 AM,31.10048094,53.14922858,1693.787,USER,Fixed,Corrected,None,335, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:04.896910400 AM,31.10046245,53.14944343,1693.859,USER,Fixed,Corrected,None,336, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:06.903174400 AM,31.10044579,53.14965612,1693.995,USER,Fixed,Corrected,None,337, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:08.932007100 AM,31.10043046,53.14986774,1694.076,USER,Fixed,Corrected,None,338, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:10.917370600 AM,31.10041509,53.15007467,1694.09,USER,Fixed,Corrected,None,339, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:12.910808800 AM,31.10039864,53.15028119,1693.969,USER,Fixed,Corrected,None,340, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:14.902053800 AM,31.10038356,53.15048941,1693.894,USER,Fixed,Corrected,None,341, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:16.931036500 AM,31.10036771,53.1507017,1694.127,USER,Fixed,Corrected,None,342, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:18.920014600 AM,31.10035281,53.15091048,1694.395,USER,Fixed,Corrected,None,343, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:20.923859600 AM,31.10033882,53.15111749,1694.426,USER,Fixed,Corrected,None,344, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:22.946528000 AM,31.10032257,53.15132766,1694.25,USER,Fixed,Corrected,None,345, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:24.936131200 AM,31.10030758,53.1515359,1694.136,USER,Fixed,Corrected,None,346, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:28.059602000 AM,31.10029243,53.15173012,1694.491,USER,Fixed,Corrected,None,347, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:30.620020400 AM,31.10029118,53.15172742,1694.201,USER,Fixed,Corrected,None,348, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:34.477533300 AM,31.10037685,53.15192855,1692.61,USER,Fixed,Corrected,None,349, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:36.498183300 AM,31.10045779,53.15212238,1692.424,USER,Fixed,Corrected,None,350, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:38.522902000 AM,31.10053679,53.15231778,1693.271,USER,Fixed,Corrected,None,351, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:40.714364100 AM,31.10061343,53.15250691,1694.446,USER,Fixed,Corrected,None,352, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:45.954173100 AM,31.10063529,53.15255725,1693.863,USER,Fixed,Corrected,None,353, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.842,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:49.647140700 AM,31.10065147,53.15232446,1693.458,USER,Fixed,Corrected,None,354, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:51.638568600 AM,31.1006683,53.15211379,1693.434,USER,Fixed,Corrected,None,355, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:53.629728600 AM,31.10068336,53.15190494,1693.629,USER,Fixed,Corrected,None,356, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:55.614843600 AM,31.10069913,53.15169773,1693.869,USER,Fixed,Corrected,None,357, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:57.639525900 AM,31.1007151,53.15148572,1694.062,USER,Fixed,Corrected,None,358, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:52:59.630975500 AM,31.10073009,53.15127793,1694.069,USER,Fixed,Corrected,None,359, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:52:60 AM, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:01.620334400 AM,31.10074607,53.15107002,1693.888,USER,Fixed,Corrected,None,360, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:03.642965800 AM,31.10076278,53.15085882,1693.591,USER,Fixed,Corrected,None,361, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.744,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:05.632479700 AM,31.10077682,53.15064972,1693.518,USER,Fixed,Corrected,None,362, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:07.627921600 AM,31.10079211,53.15044119,1693.472,USER,Fixed,Corrected,None,363, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:09.650606900 AM,31.10080832,53.1502295,1693.202,USER,Fixed,Corrected,None,364, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:11.637786600 AM,31.10082457,53.15002206,1693.025,USER,Fixed,Corrected,None,365, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:13.629097700 AM,31.10084108,53.14981332,1693.016,USER,Fixed,Corrected,None,366, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:15.616355400 AM,31.10085691,53.14960549,1692.807,USER,Fixed,Corrected,None,367, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:17.645156900 AM,31.10087151,53.14939308,1692.717,USER,Fixed,Corrected,None,368, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:19.632307800 AM,31.10088702,53.14918546,1692.739,USER,Fixed,Corrected,None,369, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:21.623507500 AM,31.10090357,53.14897786,1692.656,USER,Fixed,Corrected,None,370, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:23.652349700 AM,31.10091963,53.14876461,1692.725,USER,Fixed,Corrected,None,371, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:25.639292700 AM,31.10093516,53.14855598,1692.839,USER,Fixed,Corrected,None,372, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:27.643253300 AM,31.10095064,53.14834631,1692.906,USER,Fixed,Corrected,None,373, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:29.632424400 AM,31.1009661,53.14813795,1692.923,USER,Fixed,Corrected,None,374, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:31.621438500 AM,31.10098178,53.14793005,1692.937,USER,Fixed,Corrected,None,375, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:33.650031800 AM,31.10099736,53.14771817,1692.887,USER,Fixed,Corrected,None,376, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:35.616395200 AM,31.10101258,53.14751377,1692.882,USER,Fixed,Corrected,None,377, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:37.645271800 AM,31.10102817,53.14730195,1692.747,USER,Fixed,Corrected,None,378, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.841,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:44.275941600 AM,31.1010403,53.14711763,1692.47,USER,Fixed,Corrected,None,379, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.84,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:48.037740700 AM,31.10113011,53.147315,1691.92,USER,Fixed,Corrected,None,380, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.84,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:50.060368300 AM,31.10121001,53.14751186,1692.352,USER,Fixed,Corrected,None,381, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.84,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:52.084993800 AM,31.10128749,53.14770608,1693.251,USER,Fixed,Corrected,None,382, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.84,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:54.213495300 AM,31.10136214,53.14788979,1693.736,USER,Fixed,Corrected,None,383, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.84,1.527, , , , 
 ,20240707083410 2024-07-07 8:53:58.175212900 AM,31.10138668,53.14794848,1693.659,USER,Fixed,Corrected,None,384, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 8:53, , , , ,1.743,0.84,1.527, , , , 
 ,20240707090518 2024-07-07 9:08:38.244284400 AM,31.10338267,53.15710702,1574.718,USER,Fixed,Corrected,None,1, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:08, , , , ,1.698,0.842,1.474, , , , 
 ,20240707090518 2024-07-07 9:10:33.325393900 AM,31.10140282,53.1479442,1686.491,USER,Fixed,Corrected,None,2, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:10, , , , ,1.66,0.83,1.437, , , , 
 ,20240707090518 2024-07-07 9:10:37.121718200 AM,31.1013882,53.1481615,1686.113,USER,Fixed,Corrected,None,3, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:10, , , , ,1.659,0.83,1.437, , , , 
 ,20240707090518 2024-07-07 9:10:39.156045200 AM,31.10136819,53.14837798,1686.493,USER,Fixed,Corrected,None,4, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:10, , , , ,1.659,0.83,1.436, , , , 
 ,20240707090518 2024-07-07 9:11:00.094534900 AM,31.10134661,53.14862428,1687.829,USER,Fixed,Corrected,None,5, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.679,0.841,1.453, , , , 
 ,20240707090518 2024-07-07 9:11:03.184003400 AM,31.10133834,53.14878489,1687.664,USER,Fixed,Corrected,None,6, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.678,0.841,1.453, , , , 
 ,20240707090518 2024-07-07 9:11:05.276238200 AM,31.10132169,53.1489987,1687.296,USER,Fixed,Corrected,None,7, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.678,0.841,1.453, , , , 
 ,20240707090518 2024-07-07 9:11:07.295926100 AM,31.10130325,53.14921321,1687.346,USER,Fixed,Corrected,None,8, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.678,0.841,1.452, , , , 
 ,20240707090518 2024-07-07 9:11:09.286489200 AM,31.10128583,53.14942248,1687.735,USER,Fixed,Corrected,None,9, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.678,0.841,1.452, , , , 
 ,20240707090518 2024-07-07 9:11:11.275148400 AM,31.10127202,53.1496311,1687.992,USER,Fixed,Corrected,None,10, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.677,0.84,1.452, , , , 
 ,20240707090518 2024-07-07 9:11:13.297187100 AM,31.10125646,53.14984182,1688.234,USER,Fixed,Corrected,None,11, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.677,0.84,1.451, , , , 
 ,20240707090518 2024-07-07 9:11:15.289903200 AM,31.10124141,53.15004925,1688.381,USER,Fixed,Corrected,None,12, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.677,0.84,1.451, , , , 
 ,20240707090518 2024-07-07 9:11:17.284507000 AM,31.10122632,53.15025688,1688.176,USER,Fixed,Corrected,None,13, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.677,0.84,1.451, , , , 
 ,20240707090518 2024-07-07 9:11:19.312658300 AM,31.10120888,53.15046903,1688.239,USER,Fixed,Corrected,None,14, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.676,0.84,1.45, , , , 
 ,20240707090518 2024-07-07 9:11:21.305131400 AM,31.10119353,53.15067676,1688.419,USER,Fixed,Corrected,None,15, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.676,0.84,1.45, , , , 
 ,20240707090518 2024-07-07 9:11:23.293611300 AM,31.10117819,53.15088428,1688.345,USER,Fixed,Corrected,None,16, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.676,0.84,1.45, , , , 
 ,20240707090518 2024-07-07 9:11:25.321680300 AM,31.10116275,53.15109693,1688.277,USER,Fixed,Corrected,None,17, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.675,0.84,1.449, , , , 
 ,20240707090518 2024-07-07 9:11:27.314818900 AM,31.10114744,53.1513051,1688.335,USER,Fixed,Corrected,None,18, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.675,0.84,1.449, , , , 
 ,20240707090518 2024-07-07 9:11:29.309562700 AM,31.10113136,53.15151534,1688.502,USER,Fixed,Corrected,None,19, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.652,0.83,1.429, , , , 
 ,20240707090518 2024-07-07 9:11:31.297928300 AM,31.10111521,53.15172344,1688.661,USER,Fixed,Corrected,None,20, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.652,0.83,1.428, , , , 
 ,20240707090518 2024-07-07 9:11:33.326302300 AM,31.1010996,53.15193611,1688.546,USER,Fixed,Corrected,None,21, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.652,0.83,1.428, , , , 
 ,20240707090518 2024-07-07 9:11:35.320817700 AM,31.10108438,53.15214317,1688.249,USER,Fixed,Corrected,None,22, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.651,0.83,1.428, , , , 
 ,20240707090518 2024-07-07 9:11:37.324247100 AM,31.10107044,53.15234867,1687.905,USER,Fixed,Corrected,None,23, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.651,0.83,1.428, , , , 
 ,20240707090518 2024-07-07 9:11:39.316662800 AM,31.10105423,53.15255981,1687.796,USER,Fixed,Corrected,None,24, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.673,0.84,1.447, , , , 
 ,20240707090518 2024-07-07 9:11:41.303111600 AM,31.10103763,53.15276961,1687.996,USER,Fixed,Corrected,None,25, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.673,0.84,1.447, , , , 
 ,20240707090518 2024-07-07 9:11:43.291463100 AM,31.10102227,53.15297753,1688.244,USER,Fixed,Corrected,None,26, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.673,0.84,1.447, , , , 
 ,20240707090518 2024-07-07 9:11:45.319367200 AM,31.10100708,53.15318998,1688.437,USER,Fixed,Corrected,None,27, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.673,0.84,1.446, , , , 
 ,20240707090518 2024-07-07 9:11:51.409632000 AM,31.10099265,53.15337026,1688.056,USER,Fixed,Corrected,None,28, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.672,0.84,1.445, , , , 
 ,20240707090518 2024-07-07 9:11:55.335213900 AM,31.10108458,53.15356615,1687.049,USER,Fixed,Corrected,None,29, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.671,0.84,1.445, , , , 
 ,20240707090518 2024-07-07 9:11:57.359087000 AM,31.10116136,53.1537622,1687.039,USER,Fixed,Corrected,None,30, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.671,0.84,1.444, , , , 
 ,20240707090518 2024-07-07 9:11:59.385066500 AM,31.10123984,53.1539567,1687.408,USER,Fixed,Corrected,None,31, ,BYCODE(0), ,0.012,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:11, , , , ,1.671,0.84,1.444, , , , 
 ,20240707090518 2024-07-07 9:12:01.555010800 AM,31.10131478,53.15414211,1687.875,USER,Fixed,Corrected,None,32, ,BYCODE(0), ,0.012,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.67,0.84,1.444, , , , 
 ,20240707090518 2024-07-07 9:12:06.783378100 AM,31.10133825,53.15419773,1687.947,USER,Fixed,Corrected,None,33, ,BYCODE(0), ,0.012,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.647,0.83,1.423, , , , 
 ,20240707090518 2024-07-07 9:12:10.544197100 AM,31.10135462,53.15396309,1687.789,USER,Fixed,Corrected,None,34, ,BYCODE(0), ,0.012,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.647,0.829,1.422, , , , 
 ,20240707090518 2024-07-07 9:12:12.538765400 AM,31.10137123,53.15375259,1687.81,USER,Fixed,Corrected,None,35, ,BYCODE(0), ,0.012,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.646,0.829,1.422, , , , 
 ,20240707090518 2024-07-07 9:12:14.546404800 AM,31.10138743,53.15354248,1687.831,USER,Fixed,Corrected,None,36, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.646,0.829,1.422, , , , 
 ,20240707090518 2024-07-07 9:12:16.540919500 AM,31.10140314,53.15333447,1687.841,USER,Fixed,Corrected,None,37, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.646,0.829,1.421, , , , 
 ,20240707090518 2024-07-07 9:12:18.531433300 AM,31.10141866,53.15312663,1687.815,USER,Fixed,Corrected,None,38, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.645,0.829,1.421, , , , 
 ,20240707090518 2024-07-07 9:12:20.519758000 AM,31.10143444,53.1529188,1687.76,USER,Fixed,Corrected,None,39, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.645,0.829,1.421, , , , 
 ,20240707090518 2024-07-07 9:12:22.543654400 AM,31.10144989,53.15270759,1687.669,USER,Fixed,Corrected,None,40, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.645,0.829,1.42, , , , 
 ,20240707090518 2024-07-07 9:12:24.532385300 AM,31.10146463,53.15249962,1687.558,USER,Fixed,Corrected,None,41, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.645,0.829,1.42, , , , 
 ,20240707090518 2024-07-07 9:12:26.554267900 AM,31.10148097,53.15228826,1687.649,USER,Fixed,Corrected,None,42, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.644,0.829,1.42, , , , 
 ,20240707090518 2024-07-07 9:12:28.548756800 AM,31.10149663,53.15208056,1687.689,USER,Fixed,Corrected,None,43, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,7/7/2024 9:12, , , , ,1.644,0.829,1.42, , , , 
